frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
148,4.933,1.161,9.051,0.393,12.56976,-8.36765,6.86677
149,4.967,1.618,8.105,0.018,12.40455,-17.35658,8.92770
150,5.000,0.615,8.979,0.461,3.79574,-19.73212,9.93892
151,5.033,0.056,10.637,0.434,-2.61611,-15.95684,-0.39705
152,5.067,-0.278,10.617,0.120,3.31250,-11.38087,-9.24380
153,5.100,0.693,9.759,0.454,22.53001,-10.28179,-2.78564
154,5.133,-0.910,12.260,0.587,-10.57471,7.69894,-9.39774
155,5.167,-2.263,13.153,4.331,-41.67946,46.99589,-32.59532
156,5.200,0.787,11.311,4.759,-24.50378,34.06174,-15.46590
157,5.233,1.056,10.594,4.372,1.71034,-0.34378,-7.99385
158,5.267,0.207,10.204,3.721,-0.97701,-12.88682,-12.76092
159,5.300,-0.048,9.891,2.854,-3.51945,-7.69532,-15.54930
160,5.333,-1.775,9.071,2.187,-9.37752,-1.16966,-4.33062
161,5.367,-1.800,8.631,1.835,-7.43331,4.86788,7.15002
162,5.400,-0.902,9.137,1.839,-6.03128,8.78032,10.68942
163,5.433,-0.410,8.996,1.681,0.74854,5.51091,8.32867
164,5.467,-0.102,8.964,1.229,6.07774,-2.30167,3.27776
165,5.500,-0.184,8.494,0.819,3.95023,-1.72483,2.11001
166,5.533,-0.024,9.032,0.770,-0.39272,-4.53315,0.30303
167,5.567,-0.303,9.429,0.247,5.24932,-3.36944,-6.12304
168,5.600,-0.809,9.116,0.424,7.69677,0.06513,-14.52003
169,5.633,-1.035,8.934,-0.005,4.94909,4.30189,-12.76969
170,5.667,-0.760,9.363,0.013,3.19074,7.02977,-6.83209
171,5.700,-0.691,9.895,-0.504,-7.11081,4.29740,2.86577
172,5.733,-1.372,10.144,-0.531,-11.45899,7.49316,0.44876
173,5.767,-0.934,11.052,-0.579,-11.33356,20.66557,-2.52081
174,5.800,1.322,12.389,2.706,-37.72828,3.31131,16.05167
175,5.833,1.962,13.398,3.677,-21.02170,-42.37499,36.12095
176,5.867,-2.035,9.384,5.279,14.12793,-18.97837,7.11528
177,5.900,-2.380,10.119,3.620,-14.73464,17.05955,-1.90354
178,5.933,-0.535,10.922,2.497,13.88693,23.05065,9.95410
179,5.967,0.808,9.583,2.586,6.52170,10.51135,14.41967
180,6.000,2.105,9.507,2.121,-9.80231,-0.71818,-5.98112
181,6.033,1.055,9.882,1.633,3.39379,-10.93378,-12.10644
182,6.067,0.219,8.985,1.587,17.16769,-14.08842,-5.98635
183,6.100,-0.144,8.477,1.614,15.07183,-9.22288,-4.91050
184,6.133,0.015,8.544,1.252,11.28551,-3.95569,-3.16054
185,6.167,0.132,8.886,0.832,6.51576,-0.20192,-0.61289
186,6.200,-0.170,8.671,0.723,4.97462,-3.71892,3.82036
187,6.233,0.052,8.073,0.338,1.79439,-2.09651,9.30339
188,6.267,0.304,8.674,0.595,1.44147,0.44588,12.55235
189,6.300,0.249,10.732,0.303,-5.61414,1.20591,3.45503
190,6.333,-0.191,11.218,0.445,-2.86092,5.25988,-7.63898
191,6.367,0.372,9.732,-1.232,25.29066,1.99545,-7.45144
192,6.400,1.386,10.900,0.448,5.41827,-24.16227,-9.74686
193,6.433,-1.096,11.997,2.210,-27.95640,19.35710,-25.78949
194,6.467,-1.009,12.471,3.856,-34.17116,42.93139,-33.93681
195,6.500,0.981,10.833,3.578,5.31659,20.07403,-9.08822
196,6.533,0.769,9.498,3.524,2.49708,-3.67038,-4.55474
197,6.567,0.088,9.732,3.976,5.98425,-8.43872,-9.16667
198,6.600,0.059,9.702,3.023,2.41601,-7.61633,-13.09061
199,6.633,-1.105,8.880,2.319,-6.35928,-6.82887,-2.62635
200,6.667,-1.368,9.008,2.092,-13.89259,-1.15285,9.04967
201,6.700,-0.559,9.394,1.578,-10.37976,-3.95621,8.42684
202,6.733,-0.300,9.158,1.447,0.35779,-6.25847,1.92398
203,6.767,-0.171,8.845,1.364,-1.38844,-4.20494,2.28696
204,6.800,-0.460,9.107,0.830,0.33038,-2.21361,2.49305
205,6.833,-0.688,9.302,0.841,4.57688,2.31441,0.19082
206,6.867,-0.129,9.403,0.491,3.52971,3.40661,-3.94788
207,6.900,0.053,8.617,0.196,-0.45673,0.66464,-6.45739
208,6.933,-0.659,8.419,0.420,-5.16323,5.23962,-6.13769
209,6.967,-1.153,9.554,0.137,-11.30030,8.84399,-4.19990
210,7.000,-0.516,10.232,-0.241,-9.76467,5.08599,3.24027
211,7.033,-0.335,9.792,-0.580,-5.40756,0.26401,0.24439
212,7.067,-0.680,11.434,-0.441,-17.95288,11.26144,0.93657
213,7.100,0.930,12.623,0.605,-27.25445,1.12300,17.16927
214,7.133,0.868,12.750,2.692,-15.79938,-24.22287,30.75348
215,7.167,-2.596,10.737,3.685,7.77065,-19.18193,11.01795
216,7.200,-1.884,9.551,4.242,-1.64012,20.70763,7.10133
217,7.233,-0.112,10.016,2.907,19.77222,22.11680,15.64312
218,7.267,-0.058,9.552,2.436,12.27082,4.88421,20.73863
219,7.300,1.607,9.376,1.865,-2.66889,-2.13541,-3.60809
220,7.333,1.416,9.863,1.562,-2.13841,-6.50746,-17.54738
221,7.367,0.320,9.656,1.492,10.82032,-7.33249,-13.34126
222,7.400,-0.357,9.115,1.438,17.79218,-6.95995,-5.72091
223,7.433,-0.079,8.998,1.292,18.66500,-6.85621,1.42076
224,7.467,0.055,8.877,1.206,9.97367,-2.99448,-3.73073
225,7.500,0.151,9.077,0.535,1.92263,-4.37640,-0.96692
226,7.533,0.205,8.585,0.062,4.16255,-7.61546,5.57313
227,7.567,0.329,8.209,0.312,1.68817,-6.81325,11.50026
228,7.600,0.488,9.544,0.612,0.48695,-10.26772,7.62876
229,7.633,-0.068,10.450,0.955,1.01565,-4.73929,-4.76975
230,7.667,0.306,10.100,-0.382,8.56196,-4.59014,-5.73499
231,7.700,0.695,10.332,-0.002,6.09711,-20.74958,-4.49666
232,7.733,-0.832,12.110,1.024,-22.75512,7.12985,-22.79921
233,7.767,-1.415,13.007,4.842,-33.89283,37.12951,-34.34844
234,7.800,0.058,11.204,4.096,-12.12153,22.42616,-17.36251
235,7.833,0.545,9.559,4.539,-4.62067,-4.39394,-6.77750
236,7.867,0.798,9.903,3.463,-0.96230,-3.32231,-14.32099
237,7.900,-0.504,10.018,3.009,-7.05467,-7.45710,-11.80732
238,7.933,-1.623,9.063,2.071,-8.34966,-2.65982,1.42622
239,7.967,-1.171,8.773,1.749,-11.29037,2.50498,7.96637
240,8.000,-0.819,9.219,1.526,-9.80116,5.97027,7.17858
241,8.033,-0.787,9.055,1.577,6.12248,-2.36864,4.09667
242,8.067,-0.253,8.690,1.042,3.50713,-0.40521,4.72611
243,8.100,-0.409,8.653,0.795,-0.90848,3.25037,2.37499
244,8.133,-0.191,9.240,0.570,-0.02824,-1.06923,-3.26877
245,8.167,-0.136,9.001,-0.224,5.11832,-2.38268,-10.79996
246,8.200,-0.333,8.795,-0.009,3.99694,-1.50654,-15.99793
